date, value
4/6/1990,1.211
4/9/1990,1.167
4/10/1990,1.1935
4/11/1990,1.181
4/12/1990,1.1685
4/16/1990,1.165
4/17/1990,1.1625
4/18/1990,1.162
4/19/1990,1.166
4/20/1990,1.1255
4/23/1990,1.121
4/24/1990,1.155
4/25/1990,1.1822
4/26/1990,1.1684
4/27/1990,1.148
4/30/1990,1.105
5/1/1990,1.133
5/2/1990,1.1215
5/3/1990,1.116
5/4/1990,1.1125
5/7/1990,1.0965
5/8/1990,1.1215
5/9/1990,1.175
5/10/1990,1.184
5/11/1990,1.1765
5/14/1990,1.15
5/15/1990,1.141
5/16/1990,1.144
5/17/1990,1.149
5/18/1990,1.1485
5/21/1990,1.1345
5/22/1990,1.1615
5/23/1990,1.1505
5/24/1990,1.1655
5/25/1990,1.1525
5/29/1990,1.125
5/30/1990,1.115
5/31/1990,1.1085
6/1/1990,1.118
6/4/1990,1.1115
6/5/1990,1.131
6/6/1990,1.121
6/7/1990,1.1215
6/8/1990,1.1175
6/11/1990,1.0965
6/12/1990,1.106
6/13/1990,1.096
6/14/1990,1.108
6/15/1990,1.118
6/18/1990,1.139
6/19/1990,1.13
6/20/1990,1.0985
6/21/1990,1.106
6/22/1990,1.112
6/25/1990,1.089
6/26/1990,1.0805
6/27/1990,1.092
6/28/1990,1.137
6/29/1990,1.1429
7/2/1990,1.129
7/3/1990,1.131
7/5/1990,1.1605
7/6/1990,1.182
7/9/1990,1.1735
7/10/1990,1.1675
7/11/1990,1.22
7/12/1990,1.2405
7/13/1990,1.2295
7/16/1990,1.22
7/17/1990,1.2
7/18/1990,1.193
7/19/1990,1.179
7/20/1990,1.198
7/23/1990,1.191
7/24/1990,1.204
7/25/1990,1.2165
7/26/1990,1.229
7/27/1990,1.259
7/30/1990,1.2355
7/31/1990,1.246
8/1/1990,1.2885
8/2/1990,1.289
8/3/1990,1.255
8/6/1990,1.2635
8/7/1990,1.273
8/8/1990,1.3095
8/9/1990,1.3205
8/10/1990,1.32
8/14/1990,1.3285
8/15/1990,1.3355
8/16/1990,1.3265
8/17/1990,1.333
8/20/1990,1.3195
8/21/1990,1.3175
8/22/1990,1.2915
8/23/1990,1.2965
8/24/1990,1.2905
8/27/1990,1.3035
8/28/1990,1.278
8/29/1990,1.2772
8/30/1990,1.2682
8/31/1990,1.2585
9/4/1990,1.2375
9/5/1990,1.222
9/6/1990,1.234
9/7/1990,1.3035
9/10/1990,1.283
9/11/1990,1.2855
9/12/1990,1.2875
9/13/1990,1.2695
9/14/1990,1.2825
9/17/1990,1.2775
9/18/1990,1.24
9/19/1990,1.1975
9/20/1990,1.1775
9/21/1990,1.1905
9/24/1990,1.1805
9/25/1990,1.175
9/26/1990,1.176
9/27/1990,1.1985
9/28/1990,1.188
10/1/1990,1.17
10/2/1990,1.1835
10/3/1990,1.21
10/4/1990,1.206
10/5/1990,1.2205
10/8/1990,1.2065
10/9/1990,1.181
10/10/1990,1.1935
10/11/1990,1.1575
10/12/1990,1.135
10/15/1990,1.1425
10/16/1990,1.1335
10/17/1990,1.121
10/18/1990,1.14
10/19/1990,1.175
10/22/1990,1.173
10/23/1990,1.2265
10/24/1990,1.2045
10/25/1990,1.198
10/26/1990,1.198
10/29/1990,1.172
10/30/1990,1.1565
10/31/1990,1.1575
11/1/1990,1.135
11/2/1990,1.156
11/5/1990,1.137
11/6/1990,1.1495
11/7/1990,1.1495
11/8/1990,1.138
11/9/1990,1.149
11/12/1990,1.1435
11/13/1990,1.156
11/14/1990,1.151
11/15/1990,1.1645
11/16/1990,1.1765
11/19/1990,1.161
11/20/1990,1.1645
11/21/1990,1.151
11/23/1990,1.155
11/26/1990,1.1645
11/27/1990,1.1206
11/28/1990,1.1181
11/29/1990,1.1042
11/30/1990,1.0998
12/3/1990,1.105
12/4/1990,1.105
12/5/1990,1.105
12/6/1990,1.1225
12/7/1990,1.095
12/10/1990,1.108
12/11/1990,1.095
12/12/1990,1.108
12/13/1990,1.1125
12/14/1990,1.109
12/17/1990,1.111
12/18/1990,1.112
12/19/1990,1.116
12/20/1990,1.124
12/21/1990,1.1235
12/26/1990,1.1262
12/27/1990,1.1239
12/28/1990,1.1478
12/31/1990,1.1714
1/2/1991,1.193
1/3/1991,1.163
1/4/1991,1.159
1/7/1991,1.168
1/8/1991,1.145
1/9/1991,1.1345
1/10/1991,1.131
1/11/1991,1.1285
1/14/1991,1.106
1/15/1991,1.077
1/16/1991,1.0585
1/17/1991,1.0925
1/18/1991,1.0825
1/21/1991,1.084
1/22/1991,1.0595
1/23/1991,1.049
1/24/1991,1.031
1/25/1991,1.042
1/28/1991,1.055
1/29/1991,1.0535
1/30/1991,1.067
1/31/1991,1.064
2/1/1991,1.067
2/4/1991,1.058
2/5/1991,1.0675
2/6/1991,1.078
2/7/1991,1.0745
2/8/1991,1.0945
2/11/1991,1.101
2/12/1991,1.1
2/13/1991,1.1095
2/14/1991,1.096
2/15/1991,1.108
2/19/1991,1.1005
2/20/1991,1.094
2/21/1991,1.1115
2/22/1991,1.1055
2/25/1991,1.1282
2/26/1991,1.1106
2/27/1991,1.1179
2/28/1991,1.1214
3/1/1991,1.109
3/4/1991,1.0995
3/5/1991,1.0975
3/6/1991,1.097
3/7/1991,1.096
3/8/1991,1.0985
3/11/1991,1.075
3/12/1991,1.0825
3/13/1991,1.077
3/14/1991,1.073
3/15/1991,1.071
3/18/1991,1.0605
3/19/1991,1.0595
3/20/1991,1.063
3/21/1991,1.0745
3/22/1991,1.066
3/25/1991,1.062
3/26/1991,1.069
3/27/1991,1.063
3/28/1991,1.062
4/1/1991,1.063
4/2/1991,1.097
4/3/1991,1.09
4/4/1991,1.0935
4/5/1991,1.084
4/8/1991,1.076
4/9/1991,1.0715
4/10/1991,1.09
4/11/1991,1.087
4/12/1991,1.087
4/15/1991,1.083
4/16/1991,1.0855
4/17/1991,1.11
4/18/1991,1.114
4/19/1991,1.1085
4/22/1991,1.1025
4/23/1991,1.087
4/24/1991,1.0905
4/25/1991,1.0794
4/26/1991,1.0693
4/29/1991,1.0744
4/30/1991,1.0526
5/1/1991,1.0505
5/2/1991,1.0545
5/3/1991,1.0205
5/6/1991,1.012
5/7/1991,1.021
5/8/1991,1.025
5/9/1991,1.022
5/10/1991,1.0225
5/13/1991,0.9925
5/14/1991,0.975
5/15/1991,0.989
5/16/1991,0.982
5/17/1991,0.98
5/20/1991,0.988
5/21/1991,0.995
5/22/1991,0.9855
5/23/1991,0.992
5/24/1991,0.991
5/28/1991,0.992
5/29/1991,0.982
5/30/1991,0.9665
5/31/1991,0.9685
6/3/1991,0.973
6/4/1991,0.994
6/5/1991,1.012
6/6/1991,0.997
6/7/1991,0.996
6/10/1991,0.992
6/11/1991,1.007
6/12/1991,0.9875
6/13/1991,0.9915
6/14/1991,0.9895
6/17/1991,0.9875
6/18/1991,0.9905
6/19/1991,0.9925
6/20/1991,1.008
6/21/1991,1.009
6/24/1991,1
6/25/1991,1.0129
6/26/1991,1.0147
6/27/1991,0.995
6/28/1991,1.0032
7/1/1991,1.012
7/2/1991,1.0345
7/3/1991,1.0155
7/8/1991,1.0155
7/9/1991,1.008
7/10/1991,0.991
7/11/1991,0.979
7/12/1991,0.985
7/15/1991,0.9825
7/16/1991,0.9865
7/17/1991,0.992
7/18/1991,0.9875
7/19/1991,0.998
7/22/1991,0.996
7/23/1991,0.995
7/24/1991,0.9905
7/25/1991,0.9985
7/26/1991,1.0115
7/29/1991,1.007
7/30/1991,1.004
7/31/1991,1.013
8/1/1991,1.008
8/2/1991,1.0075
8/5/1991,1.0145
8/6/1991,1.008
8/7/1991,1.0255
8/8/1991,1.0235
8/9/1991,1.029
8/12/1991,1.008
8/13/1991,1.0135
8/14/1991,1.008
8/15/1991,1.0085
8/16/1991,0.9965
8/19/1991,0.9915
8/20/1991,0.991
8/21/1991,1.0065
8/22/1991,1.008
8/23/1991,1.011
8/26/1991,1.0115
8/27/1991,1.0269
8/28/1991,1.0325
8/29/1991,1.0319
8/30/1991,1.0338
9/3/1991,1.033
9/4/1991,1.024
9/5/1991,1.0295
9/6/1991,1.055
9/9/1991,1.047
9/10/1991,1.049
9/11/1991,1.0475
9/12/1991,1.0465
9/13/1991,1.0435
9/16/1991,1.0315
9/17/1991,1.015
9/18/1991,1.0295
9/19/1991,1.032
9/20/1991,1.054
9/23/1991,1.051
9/24/1991,1.0435
9/25/1991,1.0665
9/26/1991,1.063
9/27/1991,1.066
9/30/1991,1.048
10/1/1991,1.05
10/2/1991,1.0445
10/3/1991,1.0515
10/4/1991,1.051
10/7/1991,1.0355
10/8/1991,1.06
10/9/1991,1.0645
10/10/1991,1.0485
10/11/1991,1.0555
10/14/1991,1.042
10/15/1991,1.041
10/16/1991,1.0465
10/17/1991,1.0595
10/18/1991,1.0495
10/21/1991,1.048
10/22/1991,1.049
10/23/1991,1.0535
10/24/1991,1.0525
10/25/1991,1.052
10/28/1991,1.0615
10/29/1991,1.0785
10/30/1991,1.0795
10/31/1991,1.066
11/1/1991,1.0665
11/4/1991,1.0715
11/5/1991,1.0655
11/6/1991,1.0645
11/7/1991,1.0585
11/8/1991,1.054
11/11/1991,1.04
11/12/1991,1.046
11/13/1991,1.0435
11/14/1991,1.0625
11/15/1991,1.0625
11/18/1991,1.051
11/19/1991,1.0375
11/20/1991,1.036
11/21/1991,1.0345
11/22/1991,1.031
11/25/1991,1.0427
11/26/1991,1.0449
11/27/1991,1.0395
11/29/1991,1.0228
12/2/1991,1.013
12/3/1991,1.013
12/4/1991,1.004
12/5/1991,0.986
12/6/1991,0.988
12/9/1991,0.985
12/10/1991,0.97
12/11/1991,0.98
12/12/1991,0.9775
12/13/1991,0.9775
12/16/1991,0.977
12/17/1991,0.98
12/18/1991,0.981
12/19/1991,0.97
12/20/1991,0.969
12/23/1991,0.977
12/24/1991,0.9825
12/26/1991,0.9824
12/27/1991,0.989
12/30/1991,0.9815
12/31/1991,0.9738
1/2/1992,0.957
1/3/1992,0.9605
1/6/1992,0.9605
1/7/1992,0.9515
1/8/1992,0.9455
1/9/1992,0.9435
1/10/1992,0.9505
1/13/1992,0.948
1/14/1992,0.947
1/15/1992,0.9585
1/16/1992,0.9705
1/17/1992,0.973
1/20/1992,0.9715
1/21/1992,0.9695
1/22/1992,0.976
1/23/1992,0.97
1/24/1992,0.989
1/27/1992,0.984
1/28/1992,0.99
1/29/1992,0.991
1/30/1992,0.99
1/31/1992,0.986
2/3/1992,0.976
2/4/1992,0.9755
2/5/1992,0.983
2/6/1992,0.9815
2/7/1992,0.9845
2/10/1992,0.9825
2/11/1992,0.986
2/12/1992,1.0165
2/13/1992,1.019
2/14/1992,1.024
2/18/1992,1.0225
2/19/1992,1.0095
2/20/1992,1.0155
2/21/1992,1.011
2/24/1992,1.0215
2/25/1992,1.0191
2/26/1992,1.0293
2/27/1992,1.032
2/28/1992,1.0315
3/2/1992,1.024
3/3/1992,1.0215
3/4/1992,1.0245
3/5/1992,1.0175
3/6/1992,1.0115
3/9/1992,1.009
3/10/1992,1.0205
3/11/1992,1.012
3/12/1992,1.0085
3/13/1992,1.011
3/16/1992,1.009
3/17/1992,1.019
3/18/1992,1.0195
3/19/1992,1.0195
3/20/1992,1.008
3/23/1992,1.0125
3/24/1992,1.014
3/25/1992,1.0105
3/26/1992,1.013
3/27/1992,1.012
3/30/1992,1.013
3/31/1992,1.0165
4/1/1992,1.027
4/2/1992,1.035
4/3/1992,1.0305
4/6/1992,1.027
4/7/1992,1.024
4/8/1992,1.0035
4/9/1992,1.0075
4/10/1992,0.999
4/13/1992,0.9935
4/14/1992,0.994
4/15/1992,0.9955
4/16/1992,0.9895
4/20/1992,0.9855
4/21/1992,0.995
4/22/1992,0.9955
4/23/1992,1.001
4/24/1992,1.0015
4/27/1992,0.9983
4/28/1992,1.004
4/29/1992,0.9983
4/30/1992,1.0033
5/1/1992,0.998
5/4/1992,1.005
5/5/1992,1.0005
5/6/1992,1.0045
5/7/1992,1.012
5/8/1992,1.0125
5/11/1992,1.014
5/12/1992,1.011
5/13/1992,1.007
5/14/1992,1.0035
5/15/1992,1.005
5/18/1992,1.006
5/19/1992,1.0115
5/20/1992,1.0095
5/21/1992,1.011
5/22/1992,1.0135
5/26/1992,1.011
5/27/1992,1.008
5/28/1992,1.0085
5/29/1992,1.011
6/1/1992,1.023
6/2/1992,1.0235
6/3/1992,1.021
6/4/1992,1.044
6/5/1992,1.042
6/8/1992,1.0385
6/9/1992,1.04
6/10/1992,1.033
6/11/1992,1.0295
6/12/1992,1.034
6/15/1992,1.0345
6/16/1992,1.0355
6/17/1992,1.042
6/18/1992,1.044
6/19/1992,1.0475
6/22/1992,1.044
6/23/1992,1.048
6/24/1992,1.0685
6/25/1992,1.0778
6/26/1992,1.0751
6/29/1992,1.1066
6/30/1992,1.0966
7/1/1992,1.0985
7/2/1992,1.12
7/6/1992,1.1165
7/7/1992,1.133
7/8/1992,1.1305
7/9/1992,1.1155
7/10/1992,1.1345
7/13/1992,1.1275
7/14/1992,1.144
7/15/1992,1.158
7/16/1992,1.1635
7/17/1992,1.152
7/20/1992,1.15
7/21/1992,1.155
7/22/1992,1.1515
7/23/1992,1.155
7/24/1992,1.153
7/27/1992,1.1475
7/28/1992,1.149
7/29/1992,1.1395
7/30/1992,1.1335
7/31/1992,1.125
8/3/1992,1.1205
8/4/1992,1.126
8/5/1992,1.1305
8/6/1992,1.1335
8/7/1992,1.138
8/10/1992,1.1265
8/11/1992,1.1265
8/12/1992,1.1135
8/13/1992,1.1165
8/14/1992,1.113
8/17/1992,1.154
8/18/1992,1.149
8/19/1992,1.1455
8/20/1992,1.1365
8/21/1992,1.133
8/24/1992,1.137
8/25/1992,1.123
8/26/1992,1.1175
8/27/1992,1.1193
8/28/1992,1.1066
8/31/1992,1.1058
9/1/1992,1.125
9/2/1992,1.1245
9/3/1992,1.1125
9/4/1992,1.125
9/8/1992,1.1045
9/9/1992,1.098
9/10/1992,1.0695
9/11/1992,1.07
9/14/1992,1.0845
9/15/1992,1.079
9/16/1992,1.084
9/17/1992,1.0845
9/18/1992,1.088
9/21/1992,1.084
9/22/1992,1.0705
9/23/1992,1.067
9/24/1992,1.0745
9/25/1992,1.067
9/28/1992,1.048
9/29/1992,1.053
9/30/1992,1.0475
10/1/1992,1.033
10/2/1992,1.014
10/5/1992,1.0145
10/6/1992,1.0255
10/7/1992,1.017
10/8/1992,1.015
10/9/1992,1.016
10/12/1992,1.0045
10/13/1992,1.0005
10/14/1992,1
10/15/1992,1.006
10/16/1992,1
10/19/1992,0.996
10/20/1992,1.0045
10/21/1992,1.0075
10/22/1992,1.0005
10/23/1992,0.991
10/26/1992,1.001
10/27/1992,1.005
10/28/1992,1.012
10/29/1992,1.0195
10/30/1992,1.014
11/2/1992,0.9945
11/3/1992,0.9965
11/4/1992,0.9915
11/5/1992,0.978
11/6/1992,0.9635
11/9/1992,0.948
11/10/1992,0.956
11/11/1992,0.966
11/12/1992,0.954
11/13/1992,0.947
11/16/1992,0.959
11/17/1992,0.9565
11/18/1992,0.9555
11/19/1992,0.955
11/20/1992,0.954
11/23/1992,0.9555
11/24/1992,0.9563
11/25/1992,0.9605
11/27/1992,0.985
11/30/1992,0.98
12/1/1992,0.9695
12/2/1992,0.974
12/3/1992,0.969
12/4/1992,0.973
12/7/1992,0.991
12/8/1992,0.987
12/9/1992,0.983
12/10/1992,0.976
12/11/1992,0.979
12/14/1992,0.9815
12/15/1992,0.9915
12/16/1992,0.9885
12/17/1992,0.9885
12/18/1992,0.9975
12/21/1992,1.0125
12/22/1992,1.014
12/23/1992,1.0035
12/24/1992,1.016
12/28/1992,1.0136
12/29/1992,1.0219
12/30/1992,1.0247
12/31/1992,1.0344
1/4/1993,1.064
1/5/1993,1.0605
1/6/1993,1.0595
1/7/1993,1.0615
1/8/1993,1.076
1/11/1993,1.0405
1/12/1993,0.9755
1/13/1993,0.9865
1/14/1993,0.99
1/15/1993,0.988
1/18/1993,0.986
1/19/1993,0.992
1/20/1993,0.9895
1/21/1993,0.992
1/22/1993,0.994
1/25/1993,0.9955
1/26/1993,1.0045
1/27/1993,1.006
1/28/1993,1.0035
1/29/1993,0.9895
2/1/1993,0.9895
2/2/1993,0.992
2/3/1993,0.9925
2/4/1993,0.9995
2/5/1993,0.999
2/8/1993,1.005
2/9/1993,0.997
2/10/1993,0.9895
2/11/1993,0.9925
2/12/1993,0.985
2/16/1993,0.9875
2/17/1993,0.9895
2/18/1993,0.99
2/19/1993,0.9875
2/22/1993,0.987
2/23/1993,0.9781
2/24/1993,0.9619
2/25/1993,0.9533
2/26/1993,0.9577
3/1/1993,0.944
3/2/1993,0.948
3/3/1993,0.955
3/4/1993,0.9475
3/5/1993,0.955
3/8/1993,0.957
3/9/1993,0.9525
3/10/1993,0.963
3/11/1993,0.977
3/12/1993,0.9865
3/15/1993,0.967
3/16/1993,0.971
3/17/1993,0.965
3/18/1993,0.9745
3/19/1993,0.9775
3/22/1993,0.9775
3/23/1993,0.977
3/24/1993,0.97
3/25/1993,0.9765
3/26/1993,0.9605
3/29/1993,0.959
3/30/1993,0.962
3/31/1993,0.962
4/1/1993,0.963
4/2/1993,0.9525
4/5/1993,0.9455
4/6/1993,0.925
4/7/1993,0.883
4/8/1993,0.8935
4/12/1993,0.903
4/13/1993,0.905
4/14/1993,0.886
4/15/1993,0.874
4/16/1993,0.839
4/19/1993,0.8435
4/20/1993,0.8165
4/21/1993,0.828
4/22/1993,0.834
4/23/1993,0.85
4/26/1993,0.8495
4/27/1993,0.8489
4/28/1993,0.8355
4/29/1993,0.8305
4/30/1993,0.8434
5/3/1993,0.834
5/4/1993,0.817
5/5/1993,0.8155
5/6/1993,0.7815
5/7/1993,0.7755
5/10/1993,0.7825
5/11/1993,0.796
5/12/1993,0.8225
5/13/1993,0.832
5/14/1993,0.7965
5/17/1993,0.7945
5/18/1993,0.804
5/19/1993,0.808
5/20/1993,0.8255
5/21/1993,0.8225
5/24/1993,0.8165
5/25/1993,0.8235
5/26/1993,0.822
5/27/1993,0.7955
5/28/1993,0.7985
6/1/1993,0.804
6/2/1993,0.814
6/3/1993,0.843
6/4/1993,0.8145
6/7/1993,0.8175
6/8/1993,0.817
6/9/1993,0.831
6/10/1993,0.8215
6/11/1993,0.827
6/14/1993,0.827
6/15/1993,0.8255
6/16/1993,0.8315
6/17/1993,0.8335
6/18/1993,0.8405
6/21/1993,0.844
6/22/1993,0.8365
6/23/1993,0.8375
6/24/1993,0.84
6/25/1993,0.8412
6/28/1993,0.8405
6/29/1993,0.8556
6/30/1993,0.8636
7/1/1993,0.871
7/2/1993,0.8775
7/6/1993,0.8735
7/7/1993,0.8865
7/8/1993,0.8965
7/9/1993,0.879
7/12/1993,0.862
7/13/1993,0.8515
7/14/1993,0.8565
7/15/1993,0.842
7/16/1993,0.8535
7/19/1993,0.8515
7/20/1993,0.849
7/21/1993,0.842
7/22/1993,0.8455
7/23/1993,0.8565
7/26/1993,0.856
7/27/1993,0.869
7/28/1993,0.874
7/29/1993,0.8765
7/30/1993,0.883
8/2/1993,0.875
8/3/1993,0.8635
8/4/1993,0.872
8/5/1993,0.865
8/6/1993,0.857
8/9/1993,0.836
8/10/1993,0.8335
8/11/1993,0.837
8/12/1993,0.8445
8/13/1993,0.8385
8/16/1993,0.8445
8/17/1993,0.8435
8/18/1993,0.8355
8/19/1993,0.8415
8/20/1993,0.8495
8/23/1993,0.862
8/24/1993,0.864
8/25/1993,0.8505
8/26/1993,0.8491
8/27/1993,0.8568
8/30/1993,0.857
8/31/1993,0.8592
9/2/1993,0.8675
9/3/1993,0.8665
9/7/1993,0.8585
9/8/1993,0.85
9/9/1993,0.828
9/10/1993,0.83
9/13/1993,0.829
9/14/1993,0.8285
9/15/1993,0.8245
9/16/1993,0.8105
9/17/1993,0.7865
9/20/1993,0.7705
9/21/1993,0.786
9/22/1993,0.7805
9/23/1993,0.7755
9/24/1993,0.787
9/27/1993,0.783
9/28/1993,0.763
9/29/1993,0.7615
9/30/1993,0.749
10/1/1993,0.754
10/4/1993,0.7505
10/5/1993,0.759
10/6/1993,0.751
10/7/1993,0.752
10/8/1993,0.756
10/11/1993,0.7675
10/12/1993,0.752
10/13/1993,0.769
10/14/1993,0.754
10/15/1993,0.753
10/18/1993,0.7385
10/19/1993,0.7315
10/20/1993,0.7315
10/21/1993,0.7305
10/22/1993,0.7295
10/25/1993,0.731
10/26/1993,0.726
10/27/1993,0.726
10/28/1993,0.73
10/29/1993,0.7315
11/1/1993,0.729
11/2/1993,0.7385
11/3/1993,0.7355
11/4/1993,0.7445
11/5/1993,0.748
11/8/1993,0.751
11/9/1993,0.7475
11/10/1993,0.7485
11/11/1993,0.75
11/12/1993,0.7475
11/15/1993,0.741
11/16/1993,0.7335
11/17/1993,0.7315
11/18/1993,0.733
11/19/1993,0.743
11/22/1993,0.744
11/23/1993,0.7405
11/24/1993,0.743
11/29/1993,0.7379
11/30/1993,0.7441
12/1/1993,0.761
12/2/1993,0.761
12/3/1993,0.76
12/6/1993,0.7685
12/7/1993,0.77
12/8/1993,0.7705
12/9/1993,0.767
12/10/1993,0.7965
12/13/1993,0.8005
12/14/1993,0.789
12/15/1993,0.7865
12/16/1993,0.7885
12/17/1993,0.7995
12/20/1993,0.8085
12/21/1993,0.8155
12/22/1993,0.8105
12/23/1993,0.8095
12/27/1993,0.8147
12/28/1993,0.8185
12/29/1993,0.8274
12/30/1993,0.8323
1/3/1994,0.8025
1/4/1994,0.7985
1/5/1994,0.801
1/6/1994,0.7985
1/7/1994,0.786
1/10/1994,0.812
1/11/1994,0.812
1/12/1994,0.8135
1/13/1994,0.8295
1/14/1994,0.845
1/17/1994,0.85
1/18/1994,0.867
1/19/1994,0.867
1/20/1994,0.866
1/21/1994,0.8565
1/24/1994,0.8655
1/25/1994,0.865
1/26/1994,0.8685
1/27/1994,0.868
1/28/1994,0.857
1/31/1994,0.868
2/1/1994,0.896
2/2/1994,0.903
2/3/1994,0.899
2/4/1994,0.89
2/7/1994,0.893
2/8/1994,0.8705
2/9/1994,0.8685
2/10/1994,0.856
2/11/1994,0.8415
2/14/1994,0.85
2/15/1994,0.8625
2/16/1994,0.866
2/17/1994,0.8805
2/18/1994,0.86
2/22/1994,0.863
2/23/1994,0.8605
2/24/1994,0.8693
2/25/1994,0.8566
2/28/1994,0.8658
3/1/1994,0.859
3/2/1994,0.8725
3/3/1994,0.8755
3/4/1994,0.8955
3/7/1994,0.885
3/8/1994,0.8875
3/9/1994,0.8845
3/10/1994,0.8895
3/11/1994,0.9085
3/14/1994,0.909
3/15/1994,0.9205
3/16/1994,0.9315
3/17/1994,0.918
3/18/1994,0.922
3/21/1994,0.907
3/22/1994,0.91
3/23/1994,0.909
3/24/1994,0.898
3/25/1994,0.913
3/28/1994,0.9065
3/29/1994,0.8935
3/30/1994,0.8645
3/31/1994,0.8675
4/4/1994,0.878
4/5/1994,0.87
4/6/1994,0.857
4/7/1994,0.868
4/8/1994,0.866
4/11/1994,0.8735
4/12/1994,0.8735
4/13/1994,0.8715
4/14/1994,0.8685
4/15/1994,0.8715
4/18/1994,0.8705
4/19/1994,0.875
4/20/1994,0.8685
4/21/1994,0.887
4/22/1994,0.8945
4/25/1994,0.892
4/26/1994,0.8901
4/28/1994,0.9124
4/29/1994,0.9147
5/2/1994,0.9305
5/3/1994,0.933
5/4/1994,0.925
5/5/1994,0.9265
5/6/1994,0.9545
5/9/1994,0.9755
5/10/1994,0.96
5/11/1994,0.98
5/12/1994,0.981
5/13/1994,1.018
5/16/1994,1.02
5/17/1994,1.0405
5/18/1994,1.0515
5/19/1994,1.0435
5/20/1994,1.0245
5/23/1994,1.0635
5/24/1994,1.0555
5/25/1994,1.033
5/26/1994,1.02
5/27/1994,1.0305
5/31/1994,1.0375
6/1/1994,1.01
6/2/1994,1.019
6/3/1994,1.031
6/6/1994,1.0195
6/7/1994,1.068
6/8/1994,1.0855
6/9/1994,1.0945
6/10/1994,1.093
6/13/1994,1.116
6/14/1994,1.0995
6/15/1994,1.103
6/16/1994,1.113
6/17/1994,1.136
6/20/1994,1.1215
6/21/1994,1.1175
6/22/1994,1.132
6/23/1994,1.1305
6/24/1994,1.1175
6/27/1994,1.1055
6/28/1994,1.0623
6/29/1994,1.0666
6/30/1994,1.0803
7/1/1994,1.1115
7/5/1994,1.125
7/6/1994,1.1135
7/7/1994,1.102
7/8/1994,1.0965
7/11/1994,1.1025
7/12/1994,1.106
7/13/1994,1.109
7/14/1994,1.1275
7/15/1994,1.125
7/18/1994,1.1245
7/19/1994,1.162
7/20/1994,1.1515
7/21/1994,1.151
7/22/1994,1.144
7/25/1994,1.151
7/26/1994,1.1135
7/27/1994,1.1115
7/28/1994,1.103
7/29/1994,1.114
8/1/1994,1.0965
8/2/1994,1.1015
8/3/1994,1.0665
8/4/1994,1.074
8/5/1994,1.0685
8/8/1994,1.086
8/9/1994,1.0725
8/10/1994,1.0895
8/11/1994,1.0985
8/12/1994,1.0845
8/15/1994,1.086
8/16/1994,1.08
8/17/1994,1.094
8/18/1994,1.093
8/19/1994,1.084
8/22/1994,1.067
8/23/1994,1.0755
8/24/1994,1.0955
8/25/1994,1.0925
8/26/1994,1.1176
8/29/1994,1.1298
8/30/1994,1.1367
8/31/1994,1.159
9/1/1994,1.142
9/2/1994,1.145
9/6/1994,1.1475
9/7/1994,1.1475
9/8/1994,1.146
9/9/1994,1.1485
9/12/1994,1.1685
9/13/1994,1.1535
9/14/1994,1.158
9/15/1994,1.148
9/16/1994,1.1725
9/19/1994,1.174
9/20/1994,1.172
9/21/1994,1.17
9/22/1994,1.175
9/23/1994,1.1875
9/26/1994,1.18
9/27/1994,1.1835
9/28/1994,1.181
9/29/1994,1.1615
9/30/1994,1.1255
10/3/1994,1.145
10/4/1994,1.1535
10/5/1994,1.159
10/6/1994,1.1635
10/7/1994,1.1465
10/10/1994,1.1485
10/11/1994,1.1435
10/12/1994,1.148
10/13/1994,1.137
10/14/1994,1.142
10/17/1994,1.1375
10/18/1994,1.146
10/19/1994,1.186
10/20/1994,1.176
10/21/1994,1.1695
10/24/1994,1.179
10/25/1994,1.1925
10/26/1994,1.22
10/27/1994,1.2335
10/28/1994,1.2345
10/31/1994,1.226
11/1/1994,1.256
11/2/1994,1.263
11/3/1994,1.237
11/4/1994,1.267
11/7/1994,1.2405
11/8/1994,1.239
11/9/1994,1.227
11/10/1994,1.2335
11/11/1994,1.2445
11/14/1994,1.275
11/15/1994,1.2905
11/16/1994,1.3435
11/17/1994,1.3455
11/18/1994,1.3455
11/21/1994,1.3635
11/22/1994,1.3225
11/23/1994,1.2999
11/28/1994,1.3072
11/29/1994,1.3498
11/30/1994,1.3551
12/1/1994,1.3685
12/2/1994,1.369
12/5/1994,1.348
12/6/1994,1.3385
12/7/1994,1.3235
12/8/1994,1.358
12/9/1994,1.344
12/12/1994,1.346
12/13/1994,1.3385
12/14/1994,1.3595
12/15/1994,1.3885
12/16/1994,1.3875
12/19/1994,1.362
12/20/1994,1.355
12/21/1994,1.3695
12/22/1994,1.3695
12/23/1994,1.361
12/27/1994,1.3685
12/28/1994,1.3838
12/29/1994,1.3825
12/30/1994,1.3895
1/3/1995,1.337
1/4/1995,1.327
1/5/1995,1.348
1/6/1995,1.363
1/9/1995,1.3905
1/10/1995,1.393
1/11/1995,1.376
1/12/1995,1.38
1/13/1995,1.3795
1/16/1995,1.3565
1/17/1995,1.3885
1/18/1995,1.396
1/19/1995,1.427
1/20/1995,1.414
1/23/1995,1.4035
1/24/1995,1.417
1/25/1995,1.3835
1/26/1995,1.3995
1/27/1995,1.382
1/30/1995,1.376
1/31/1995,1.363
2/1/1995,1.322
2/2/1995,1.337
2/3/1995,1.3125
2/6/1995,1.318
2/7/1995,1.2945
